timestamp_ms,open,high,low,close,volume
1703466800000,147.1184,149.2496,146.6771,148.8032,1963
1703470400000,148.8032,151.1242,148.3568,150.6722,1964
1703474000000,150.6722,153.1550,150.2202,152.6969,1965
1703477600000,152.6969,155.3105,152.2388,154.8460,1966
1703481200000,154.8460,157.5566,154.3815,157.0853,1967
1703484800000,157.0853,159.8565,156.6141,159.3784,1968
1703488400000,159.3784,162.1721,158.9003,161.6871,1969
1703492000000,161.6871,164.4640,161.2020,163.9721,1970
1703495600000,163.9721,166.6927,163.4802,166.1942,1971
1703499200000,166.1942,168.8196,165.6956,168.3147,1972
1703502800000,168.3147,170.8077,167.8097,170.2968,1973
1703506400000,170.2968,172.6233,169.7860,172.1069,1974
1703510000000,172.1069,174.2362,171.5906,173.7150,1975
1703513600000,173.7150,175.6216,173.1939,175.0963,1976
1703517200000,175.0963,176.7604,174.5710,176.2317,1977
1703520800000,176.2317,177.6401,175.7030,177.1087,1978
1703524400000,177.1087,178.2550,176.5774,177.7218,1979
1703528000000,177.7218,178.6069,177.1887,178.0727,1980
1703531600000,178.0727,178.7045,177.5384,178.1700,1981
1703535200000,178.1700,178.7045,177.4955,178.0296,1982
1703538800000,178.0296,178.5637,177.1401,177.6731,1983
1703542400000,177.6731,178.2061,176.5967,177.1281,1984
1703546000000,177.1281,177.6594,175.8970,176.4263,1985
1703549600000,176.4263,176.9555,175.0763,175.6032,1986
1703553200000,175.6032,176.1300,174.1725,174.6965,1987
1703556800000,174.6965,175.2206,173.2243,173.7456,1988
1703560400000,173.7456,174.2668,172.2714,172.7897,1989
1703564000000,172.7897,173.3081,171.3521,171.8677,1990
1703567600000,171.8677,172.3833,170.5038,171.0169,1991
1703571200000,171.0169,171.5299,169.7614,170.2723,1992
1703574800000,170.2723,170.7831,169.1571,169.6661,1993
1703578400000,169.6661,170.1751,168.7196,169.2273,1994
1703582000000,169.2273,169.7350,168.4744,168.9813,1995
1703585600000,168.9813,169.4883,168.4426,168.9494,1996
1703589200000,168.9494,169.6565,168.4426,169.1490,1997
1703592800000,169.1490,170.1018,168.6416,169.5930,1998
1703596400000,169.5930,170.8008,169.0842,170.2900,1999
1703600000000,170.2900,171.7577,169.7791,171.2440,2000
1703603600000,171.2440,172.9717,170.7303,172.4544,2001
1703607200000,172.4544,174.4374,171.9370,173.9157,2002
1703610800000,173.9157,176.1445,173.3940,175.6176,2003
1703614400000,175.6176,178.0774,175.0908,177.5448,2004
1703618000000,177.5448,180.2157,177.0121,179.6767,2005
1703621600000,179.6767,182.5338,179.1377,181.9878,2006
1703625200000,181.9878,185.0008,181.4419,184.4475,2007
1703628800000,184.4475,187.5811,183.8941,187.0201,2008
1703632400000,187.0201,190.2345,186.4590,189.6655,2009
1703636000000,189.6655,192.9165,189.0965,192.3395,2010
1703639600000,192.3395,195.5792,191.7625,194.9942,2011
1703643200000,194.9942,198.1720,194.4092,197.5793,2012
1703646800000,197.5793,200.6430,196.9865,200.0428,2013
1703650400000,200.0428,202.9396,199.4427,202.3327,2014
1703654000000,202.3327,205.0108,201.7257,204.3976,2015
1703657600000,204.3976,206.8079,203.7844,206.1893,2016
1703661200000,206.1893,208.2866,205.5708,207.6636,2017
1703664800000,207.6636,209.4081,207.0406,208.7818,2018
1703668400000,208.7818,210.1413,208.1555,209.5127,2019
1703672000000,209.5127,210.4629,208.8842,209.8334,2020
1703675600000,209.8334,210.4629,209.1011,209.7303,2021
1703679200000,209.7303,210.3595,208.5721,209.1997,2022
1703682800000,209.1997,209.8273,207.6233,208.2480,2023
1703686400000,208.2480,208.8728,206.2712,206.8918,2024
1703690000000,206.8918,207.5125,204.5414,205.1569,2025
1703693600000,205.1569,205.7724,202.4683,203.0775,2026
1703697200000,203.0775,203.6867,200.0931,200.6951,2027
1703700800000,200.6951,201.2972,197.4629,198.0570,2028
1703704400000,198.0570,198.6512,194.6289,195.2145,2029
1703708000000,195.2145,195.8002,191.6449,192.2216,2030
1703711600000,192.2216,192.7982,188.5654,189.1328,2031
1703715200000,189.1328,189.7002,185.4445,186.0025,2032
1703718800000,186.0025,186.5605,182.3342,182.8829,2033
1703722400000,182.8829,183.4315,179.2837,179.8231,2034
1703726000000,179.8231,180.3626,176.3380,176.8686,2035
1703729600000,176.8686,177.3992,173.5380,174.0602,2036
1703733200000,174.0602,174.5823,170.9192,171.4335,2037
1703736800000,171.4335,171.9478,168.5122,169.0193,2038
1703740400000,169.0193,169.5263,166.3423,166.8428,2039
1703744000000,166.8428,167.3434,164.4295,164.9243,2040
1703747600000,164.9243,165.4190,162.7888,163.2786,2041
1703751200000,163.2786,163.7684,161.4302,161.9160,2042
1703754800000,161.9160,162.4017,160.3593,160.8418,2043
1703758400000,160.8418,161.3244,159.5771,160.0573,2044
1703762000000,160.0573,160.5374,159.0803,159.5590,2045
1703765600000,159.5590,160.0377,158.8618,159.3398,2046
1703769200000,159.3398,159.8668,158.8618,159.3886,2047
1703772800000,159.3886,160.1695,158.9104,159.6904,2048
1703776400000,159.6904,160.7074,159.2113,160.2267,2049
1703780000000,160.2267,161.4585,159.7460,160.9755,2050
1703783600000,160.9755,162.3973,160.4926,161.9115,2051
1703787200000,161.9115,163.4953,161.4258,163.0063,2052
1703790800000,163.0063,164.7213,162.5173,164.2286,2053
1703794400000,164.2286,166.0413,163.7359,165.5447,2054
1703798000000,165.5447,167.4196,165.0480,166.9188,2055
1703801600000,166.9188,168.8189,166.4180,168.3139,2056
1703805200000,168.3139,170.2013,167.8090,169.6922,2057
1703808800000,169.6922,171.5290,169.1831,171.0160,2058
1703812400000,171.0160,172.7653,170.5029,172.2486,2059
1703816000000,172.2486,173.8753,171.7318,173.3553,2060
1703819600000,173.3553,174.8274,172.8352,174.3045,2061
1703823200000,174.3045,175.5936,173.7816,175.0684,2062
1703826800000,175.0684,176.1512,174.5432,175.6243,2063
1703830400000,175.6243,176.4829,175.0974,175.9550,2064
1703834000000,175.9550,176.5778,175.4271,176.0497,2065
1703837600000,176.0497,176.5778,175.3765,175.9042,2066
1703841200000,175.9042,176.4319,174.9948,175.5213,2067
1703844800000,175.5213,176.0479,174.3860,174.9107,2068
1703848400000,174.9107,175.4354,173.5662,174.0884,2069
1703852000000,174.0884,174.6107,172.5574,173.0766,2070
1703855600000,173.0766,173.5958,171.3868,171.9025,2071
1703859200000,171.9025,172.4182,170.0861,170.5979,2072
1703862800000,170.5979,171.1096,168.6900,169.1976,2073
1703866400000,169.1976,169.7052,167.2358,167.7390,2074
1703870000000,167.7390,168.2423,165.7621,166.2608,2075
1703873600000,166.2608,166.7596,164.3075,164.8019,2076
1703877200000,164.8019,165.2963,162.9103,163.4005,2077
1703880800000,163.4005,163.8907,161.6073,162.0936,2078
1703884400000,162.0936,162.5799,160.4335,160.9162,2079
1703888000000,160.9162,161.3990,159.4211,159.9008,2080
1703891600000,159.9008,160.3805,158.5995,159.0767,2081
1703895200000,159.0767,159.5539,157.9950,158.4704,2082
1703898800000,158.4704,158.9458,157.6303,158.1047,2083
1703902400000,158.1047,158.5790,157.5249,157.9989,2084
1703906000000,157.9989,158.6432,157.5249,158.1687,2085
1703909600000,158.1687,159.1021,157.6942,158.6262,2086
1703913200000,158.6262,159.8577,158.1503,159.3795,2087
1703916800000,159.3795,160.9144,158.9014,160.4331,2088
1703920400000,160.4331,162.2725,159.9518,161.7872,2089
1703924000000,161.7872,163.9284,161.3018,163.4381,2090
1703927600000,163.4381,165.8738,162.9478,165.3777,2091
1703931200000,165.3777,168.0963,164.8816,167.5935,2092
1703934800000,167.5935,170.5786,167.0908,170.0684,2093
1703938400000,170.0684,173.2985,169.5582,172.7802,2094
1703942000000,172.7802,176.2291,172.2618,175.7020,2095
1703945600000,175.7020,179.3384,175.1749,178.8020,2096
1703949200000,178.8020,182.5893,178.2655,182.0432,2097
1703952800000,182.0432,185.9405,181.4971,185.3844,2098
1703956400000,185.3844,189.3462,184.8282,188.7799,2099
1703960000000,188.7799,192.7570,188.2135,192.1804,2100
1703963600000,192.1804,196.1208,191.6039,195.5342,2101
1703967200000,195.5342,199.3840,194.9476,198.7877,2102
1703970800000,198.7877,202.4924,198.1913,201.8867,2103
1703974400000,201.8867,205.3929,201.2811,204.7785,2104
1703978000000,204.7785,208.0349,204.1642,207.4126,2105
1703981600000,207.4126,210.3721,206.7904,209.7428,2106
1703985200000,209.7428,212.3639,209.1136,211.7287,2107
1703988800000,211.7287,213.9768,211.0935,213.3368,2108
1703992400000,213.3368,215.1858,212.6968,214.5422,2109
1703996000000,214.5422,215.9754,213.8986,215.3294,2110
1703999600000,215.3294,216.3397,214.6834,215.6926,2111
1704003200000,215.6926,216.3397,214.9895,215.6364,2112
1704006800000,215.6364,216.2834,214.5299,215.1754,2113
1704010400000,215.1754,215.8209,213.6904,214.3334,2114
1704014000000,214.3334,214.9764,212.5035,213.1429,2115
1704017600000,213.1429,213.7823,211.0086,211.6435,2116
1704021200000,211.6435,212.2785,209.2513,209.8809,2117
1704024800000,209.8809,210.5105,207.2810,207.9047,2118
1704028400000,207.9047,208.5285,205.1502,205.7675,2119
1704032000000,205.7675,206.3848,202.9122,203.5228,2120
1704035600000,203.5228,204.1333,200.6200,201.2236,2121
1704039200000,201.2236,201.8273,198.3247,198.9214,2122
1704042800000,198.9214,199.5182,196.0748,196.6648,2123
1704046400000,196.6648,197.2548,193.9150,194.4985,2124
1704050000000,194.4985,195.0820,191.8855,192.4629,2125
1704053600000,192.4629,193.0403,190.0215,190.5933,2126
1704057200000,190.5933,191.1651,188.3532,188.9199,2127
1704060800000,188.9199,189.4867,186.9049,187.4673,2128
1704064400000,187.4673,188.0297,185.6959,186.2547,2129
1704068000000,186.2547,186.8134,184.7396,185.2955,2130
1704071600000,185.2955,185.8514,184.0443,184.5981,2131
1704075200000,184.5981,185.1519,183.6127,184.1652,2132
1704078800000,184.1652,184.7177,183.4426,183.9946,2133
1704082400000,183.9946,184.6311,183.4426,184.0789,2134
1704086000000,184.0789,184.9588,183.5266,184.4056,2135
1704089600000,184.4056,185.5126,183.8524,184.9577,2136
1704093200000,184.9577,186.2705,184.4028,185.7134,2137
1704096800000,185.7134,187.2064,185.1563,186.6465,2138
1704100400000,186.6465,188.2899,186.0866,187.7267,2139
1704104000000,187.7267,189.4866,187.1635,188.9198,2140
1704107600000,188.9198,190.7590,188.3531,190.1884,2141
1704111200000,190.1884,192.0666,189.6178,191.4921,2142
1704114800000,191.4921,193.3671,190.9177,192.7887,2143
1704118400000,192.7887,194.6167,192.2103,194.0346,2144
1704122000000,194.0346,195.7715,193.4525,195.1860,2145
1704125600000,195.1860,196.7886,194.6004,196.2000,2146
1704129200000,196.2000,197.6269,195.6114,197.0358,2147
1704132800000,197.0358,198.2489,196.4447,197.6559,2148
1704136400000,197.6559,198.6213,197.0629,198.0272,2149
1704140000000,198.0272,198.7168,197.4331,198.1224,2150
1704143600000,198.1224,198.7168,197.3270,197.9207,2151
1704147200000,197.9207,198.5145,196.8167,197.4089,2152
1704150800000,197.4089,198.0012,195.9921,196.5818,2153
1704154400000,196.5818,197.1716,194.8561,195.4425,2154
1704158000000,195.4425,196.0288,193.4201,194.0021,2155
1704161600000,194.0021,194.5841,191.7032,192.2801,2156
1704165200000,192.2801,192.8569,189.7318,190.3027,2157
1704168800000,190.3027,190.8736,187.5386,188.1030,2158
1704172400000,188.1030,188.6673,185.1616,185.7188,2159
1704176000000,185.7188,186.2760,182.6428,183.1923,2160
1704179600000,183.1923,183.7419,180.0267,180.5684,2161
1704183200000,180.5684,181.1101,177.3595,177.8932,2162
1704186800000,177.8932,178.4269,174.6875,175.2131,2163
1704190400000,175.2131,175.7388,172.0559,172.5737,2164
1704194000000,172.5737,173.0914,169.5083,170.0184,2165
1704197600000,170.0184,170.5284,167.0854,167.5882,2166
1704201200000,167.5882,168.0909,164.8247,165.3207,2167
1704204800000,165.3207,165.8166,162.7600,163.2497,2168
1704208400000,163.2497,163.7395,160.9211,161.4053,2169
1704212000000,161.4053,161.8895,159.3338,159.8132,2170
1704215600000,159.8132,160.2926,158.0196,158.4951,2171
1704219200000,158.4951,158.9705,156.9960,157.4685,2172
1704222800000,157.4685,157.9409,156.2767,156.7470,2173
1704226400000,156.7470,157.2172,155.8713,156.3403,2174
1704230000000,156.3403,156.8093,155.7856,156.2543,2175
1704233600000,156.2543,156.9608,155.7856,156.4913,2176
1704237200000,156.4913,157.5209,156.0218,157.0497,2177
1704240800000,157.0497,158.3982,156.5786,157.9245,2178
1704244400000,157.9245,159.5840,157.4507,159.1067,2179
1704248000000,159.1067,161.0656,158.6294,160.5839,2180
1704251600000,160.5839,162.8265,160.1021,162.3395,2181
1704255200000,162.3395,164.8462,161.8525,164.3531,2182
1704258800000,164.3531,167.1003,163.8601,166.6005,2183
1704262400000,166.6005,169.5602,166.1007,169.0531,2184
1704266000000,169.0531,172.1937,168.5459,171.6786,2185
1704269600000,171.6786,174.9644,171.1636,174.4411,2186
1704273200000,174.4411,177.8328,173.9177,177.3009,2187
1704276800000,177.3009,180.7563,176.7690,180.2157,2188
1704280400000,180.2157,183.6903,179.6750,183.1409,2189
1704284000000,183.1409,186.5884,182.5914,186.0303,2190
1704287600000,186.0303,189.4040,185.4722,188.8375,2191
1704291200000,188.8375,192.0913,188.2710,191.5168,2192
1704294800000,191.5168,194.6063,190.9422,194.0242,2193
1704298400000,194.0242,196.9084,193.4422,196.3195,2194
1704302000000,196.3195,198.9616,195.7305,198.3665,2195
1704305600000,198.3665,200.7355,197.7714,200.1351,2196
1704309200000,200.1351,202.2067,199.5347,201.6019,2197
1704312800000,201.6019,203.3596,200.9971,202.7513,2198
1704316400000,202.7513,204.1866,202.1431,203.5758,2199
